,Open,High,Low,Close,Adj Close,Volume,Date,company
37,73.620003,74.18,73.580002,73.919998,59.340168,3189100.0,2017-08-30,ABBV
38,74.110001,75.400002,73.919998,75.300003,60.447998,6177600.0,2017-08-31,ABBV
39,75.589996,76.0,75.260002,75.419998,60.544312,3831700.0,2017-09-01,ABBV
40,75.389999,75.580002,74.730003,75.25,60.407864,6309100.0,2017-09-05,ABBV
41,75.610001,77.459999,75.349998,77.050003,61.852821,7755200.0,2017-09-06,ABBV
42,77.290001,82.449997,77.0,81.779999,65.64991,15377300.0,2017-09-07,ABBV
43,81.290001,86.089996,81.110001,85.339996,68.507721,14809100.0,2017-09-08,ABBV
44,84.459999,87.099998,84.379997,87.0,69.840317,12687000.0,2017-09-11,ABBV
45,86.970001,87.970001,86.5,87.75,70.442383,11155600.0,2017-09-12,ABBV
46,87.580002,88.839996,87.419998,88.470001,71.020378,9172200.0,2017-09-13,ABBV
47,88.230003,89.32,88.150002,89.220001,71.622452,10272200.0,2017-09-14,ABBV
48,89.389999,89.690002,86.519997,87.370003,70.137337,20441500.0,2017-09-15,ABBV
49,87.470001,87.809998,85.080002,85.32,68.491684,9656700.0,2017-09-18,ABBV
50,85.540001,86.660004,85.379997,86.370003,69.334564,7786400.0,2017-09-19,ABBV
51,86.400002,87.480003,86.25,87.410004,70.169441,6559400.0,2017-09-20,ABBV
52,87.360001,87.699997,86.669998,87.410004,70.169441,7340300.0,2017-09-21,ABBV
53,87.220001,87.75,86.769997,87.480003,70.225632,6807000.0,2017-09-22,ABBV
54,86.919998,87.779999,86.400002,86.57,69.49511,8287000.0,2017-09-25,ABBV
55,86.349998,86.910004,85.160004,85.349998,68.515747,5862400.0,2017-09-26,ABBV
56,85.349998,85.389999,83.190002,84.75,68.034096,6581200.0,2017-09-27,ABBV
57,86.669998,90.949997,86.379997,88.959999,71.413727,14809300.0,2017-09-28,ABBV
58,88.690002,89.349998,87.669998,88.860001,71.333458,6769400.0,2017-09-29,ABBV
59,89.739998,90.410004,88.910004,90.389999,72.561653,6600100.0,2017-10-02,ABBV
60,90.440002,90.639999,89.019997,89.699997,72.007751,4286900.0,2017-10-03,ABBV
61,89.519997,90.440002,89.309998,89.900002,72.16832,3251200.0,2017-10-04,ABBV
62,89.690002,90.559998,89.480003,90.18,72.393089,4382900.0,2017-10-05,ABBV
63,90.199997,91.330002,89.949997,90.489998,72.641945,3461800.0,2017-10-06,ABBV
64,90.57,91.190002,90.150002,90.779999,72.874741,4331500.0,2017-10-09,ABBV
65,90.709999,91.220001,89.699997,91.169998,73.187828,3560200.0,2017-10-10,ABBV
66,91.470001,92.610001,90.970001,92.379997,74.159172,6298500.0,2017-10-11,ABBV
67,91.769997,91.989998,90.910004,91.419998,73.900482,4818200.0,2017-10-12,ABBV
68,91.410004,91.849998,90.540001,90.669998,73.294212,6803900.0,2017-10-13,ABBV
69,91.010002,91.989998,90.559998,91.040001,73.593323,4640300.0,2017-10-16,ABBV
70,91.089996,92.779999,90.949997,92.169998,74.50676,5280500.0,2017-10-17,ABBV
71,92.349998,96.440002,92.199997,96.040001,77.635132,10979700.0,2017-10-18,ABBV
72,95.5,96.620003,94.510002,96.480003,77.990814,9303700.0,2017-10-19,ABBV
73,96.779999,98.260002,94.889999,96.099998,77.683624,6882600.0,2017-10-20,ABBV
74,95.93,96.0,94.449997,94.510002,76.398338,4483900.0,2017-10-23,ABBV
75,94.0,94.139999,90.769997,91.690002,74.118759,10301100.0,2017-10-24,ABBV
76,91.779999,92.080002,90.730003,91.769997,74.183426,6924800.0,2017-10-25,ABBV
77,91.860001,91.860001,85.239998,89.559998,72.396927,10307500.0,2017-10-26,ABBV
78,92.699997,94.970001,90.75,91.93,74.312775,9066300.0,2017-10-27,ABBV
79,91.699997,92.059998,88.910004,90.959999,73.528656,6526200.0,2017-10-30,ABBV
80,90.879997,91.82,90.040001,90.25,72.954704,7065600.0,2017-10-31,ABBV
81,90.779999,93.339996,90.269997,92.440002,74.725006,7048800.0,2017-11-01,ABBV
82,92.080002,92.339996,90.190002,91.019997,73.577148,4981900.0,2017-11-02,ABBV
83,91.300003,92.559998,90.910004,92.309998,74.619926,3620800.0,2017-11-03,ABBV
84,92.220001,93.580002,91.419998,92.959999,75.145378,5633600.0,2017-11-06,ABBV
85,92.980003,95.68,92.959999,93.959999,75.953735,7014000.0,2017-11-07,ABBV
86,94.309998,96.370003,93.839996,95.709999,77.368362,6802600.0,2017-11-08,ABBV
87,95.290001,96.370003,95.260002,95.889999,77.513878,5187000.0,2017-11-09,ABBV
88,95.349998,95.940002,93.559998,95.43,77.142014,6170100.0,2017-11-10,ABBV
89,95.370003,95.419998,94.040001,95.120003,76.891441,4035700.0,2017-11-13,ABBV
90,94.639999,94.910004,93.120003,94.75,76.592339,4717300.0,2017-11-14,ABBV
91,94.629997,94.699997,92.720001,93.760002,75.792061,4745700.0,2017-11-15,ABBV
92,94.440002,95.169998,93.279999,94.470001,76.366005,4301600.0,2017-11-16,ABBV
93,93.800003,94.489998,93.57,93.610001,75.670807,3386400.0,2017-11-17,ABBV
94,93.919998,94.309998,92.889999,93.599998,75.662704,4352200.0,2017-11-20,ABBV
95,93.699997,95.400002,93.599998,94.68,76.535744,4346200.0,2017-11-21,ABBV
96,94.690002,95.400002,94.220001,94.470001,76.366005,2560700.0,2017-11-22,ABBV
97,94.0,94.970001,93.550003,94.720001,76.568085,1932900.0,2017-11-24,ABBV
98,94.690002,95.629997,94.440002,95.419998,77.133949,3044600.0,2017-11-27,ABBV
99,95.940002,96.889999,94.830002,95.419998,77.133949,5105400.0,2017-11-28,ABBV
100,95.760002,96.349998,95.029999,95.82,77.457283,4081400.0,2017-11-29,ABBV
101,96.360001,97.529999,96.209999,96.919998,78.346489,7889600.0,2017-11-30,ABBV
102,97.190002,98.519997,94.300003,96.32,77.861473,4823200.0,2017-12-01,ABBV
103,96.370003,96.650002,94.650002,95.220001,76.972267,4934400.0,2017-12-04,ABBV
104,96.279999,96.720001,95.0,95.410004,77.125854,5553000.0,2017-12-05,ABBV
105,95.699997,95.790001,93.470001,94.400002,76.30941,5114200.0,2017-12-06,ABBV
106,94.029999,94.57,92.900002,94.239998,76.180084,4524500.0,2017-12-07,ABBV
107,95.68,96.540001,94.620003,95.949997,77.562363,5297000.0,2017-12-08,ABBV
108,96.389999,97.309998,95.769997,96.470001,77.982712,4181100.0,2017-12-11,ABBV
109,95.720001,96.690002,94.760002,96.300003,77.845299,4195200.0,2017-12-12,ABBV
110,96.599998,98.870003,96.599998,97.349998,78.694077,6148700.0,2017-12-13,ABBV
111,97.330002,97.440002,95.650002,96.300003,77.845299,3985800.0,2017-12-14,ABBV
112,96.860001,97.879997,96.639999,97.449997,78.774918,11564700.0,2017-12-15,ABBV
113,97.669998,99.099998,97.550003,98.190002,79.373108,4768300.0,2017-12-18,ABBV
114,98.419998,98.550003,97.699997,97.919998,79.154839,2817700.0,2017-12-19,ABBV
115,97.860001,98.900002,97.220001,97.410004,78.742592,3411900.0,2017-12-20,ABBV
116,97.82,98.349998,97.720001,97.910004,79.146774,2249500.0,2017-12-21,ABBV
117,97.860001,98.690002,97.709999,98.209999,79.389282,2835600.0,2017-12-22,ABBV
118,98.150002,98.360001,97.050003,97.75,79.017433,2363800.0,2017-12-26,ABBV
119,97.730003,98.230003,97.440002,98.089996,79.292267,1927300.0,2017-12-27,ABBV
120,98.190002,98.389999,97.519997,97.790001,79.049751,1870400.0,2017-12-28,ABBV
121,98.139999,98.43,96.709999,96.709999,78.176727,3214400.0,2017-12-29,ABBV
122,97.139999,98.900002,96.75,98.410004,79.550949,4561300.0,2018-01-02,ABBV
123,98.550003,100.099998,98.040001,99.949997,80.795822,4702300.0,2018-01-03,ABBV
124,100.07,100.120003,98.349998,99.379997,80.335052,3579000.0,2018-01-04,ABBV
125,99.339996,101.199997,98.559998,101.110001,81.733536,4599300.0,2018-01-05,ABBV
126,101.279999,101.279999,98.18,99.489998,80.423973,5582000.0,2018-01-08,ABBV
127,99.489998,100.660004,98.699997,100.239998,81.03022,4055400.0,2018-01-09,ABBV
128,99.650002,100.199997,99.18,99.690002,80.585655,4608600.0,2018-01-10,ABBV
129,99.370003,99.489998,98.559998,99.269997,80.821754,4240900.0,2018-01-11,ABBV
130,99.339996,100.639999,98.660004,100.339996,81.692917,4372600.0,2018-01-12,ABBV
131,100.260002,103.0,100.0,102.489998,83.443352,8528600.0,2018-01-16,ABBV
132,103.0,104.839996,102.550003,104.360001,84.965836,5384900.0,2018-01-17,ABBV
133,104.290001,104.849998,103.440002,103.809998,84.518036,6371200.0,2018-01-18,ABBV
134,104.330002,104.870003,103.550003,104.639999,85.193817,4991300.0,2018-01-19,ABBV
135,104.699997,106.540001,104.459999,106.489998,86.700005,4538100.0,2018-01-22,ABBV
136,106.169998,106.970001,105.029999,105.379997,85.796288,5095300.0,2018-01-23,ABBV
137,105.260002,106.230003,104.099998,105.510002,85.90213,4436500.0,2018-01-24,ABBV
138,105.949997,108.370003,105.739998,108.300003,88.173637,6327500.0,2018-01-25,ABBV
139,114.5,125.860001,113.5,123.209999,100.312775,19614500.0,2018-01-26,ABBV
140,121.5,124.150002,118.980003,122.309998,99.580017,10182700.0,2018-01-29,ABBV
141,119.419998,121.449997,115.870003,115.879997,94.344971,11851400.0,2018-01-30,ABBV
142,116.209999,116.5,111.290001,112.220001,91.36515,15744800.0,2018-01-31,ABBV
143,112.239998,117.529999,112.230003,116.339996,94.719482,9943500.0,2018-02-01,ABBV
144,115.5,117.93,114.919998,115.169998,93.766899,7184400.0,2018-02-02,ABBV
145,113.0,115.540001,109.400002,109.510002,89.158768,9827800.0,2018-02-05,ABBV
146,104.910004,113.519997,101.0,111.199997,90.534698,14107800.0,2018-02-06,ABBV
147,111.519997,116.849998,111.379997,113.620003,92.504967,10030800.0,2018-02-07,ABBV
148,113.330002,114.0,108.32,108.480003,88.320183,7212400.0,2018-02-08,ABBV
149,109.57,112.75,106.410004,111.300003,90.616104,8909300.0,2018-02-09,ABBV
150,112.57,113.330002,110.650002,111.93,91.129036,4823300.0,2018-02-12,ABBV
151,111.540001,112.410004,110.389999,111.860001,91.072037,5316200.0,2018-02-13,ABBV
152,111.040001,113.669998,110.279999,113.080002,92.065323,6189100.0,2018-02-14,ABBV
153,113.620003,116.330002,112.379997,114.900002,93.547096,7401100.0,2018-02-15,ABBV
154,115.230003,119.199997,115.199997,118.599998,96.559486,8717000.0,2018-02-16,ABBV
155,117.720001,121.550003,117.220001,117.980003,96.054703,8751400.0,2018-02-20,ABBV
156,118.489998,121.300003,117.849998,117.910004,95.997726,5122500.0,2018-02-21,ABBV
157,118.57,119.730003,116.580002,117.559998,95.712746,5185700.0,2018-02-22,ABBV
158,118.410004,119.309998,116.889999,118.75,96.68161,4685700.0,2018-02-23,ABBV
159,119.269997,121.720001,119.040001,121.540001,98.953117,4473500.0,2018-02-26,ABBV
160,121.209999,122.0,118.160004,118.260002,96.282677,4754300.0,2018-02-27,ABBV
161,119.0,120.0,115.779999,115.830002,94.30426,6660000.0,2018-02-28,ABBV
162,115.910004,116.610001,111.809998,113.839996,92.684074,7148900.0,2018-03-01,ABBV
163,112.940002,115.470001,111.889999,115.040001,93.661087,5439700.0,2018-03-02,ABBV
164,114.0,116.32,112.889999,115.660004,94.165855,3975700.0,2018-03-05,ABBV
165,116.010002,116.300003,113.830002,114.559998,93.270279,3650500.0,2018-03-06,ABBV
166,112.580002,114.989998,112.209999,114.720001,93.400536,5286200.0,2018-03-07,ABBV
167,115.0,117.75,114.349998,117.010002,95.264969,6179400.0,2018-03-08,ABBV
168,117.849998,119.660004,117.669998,119.290001,97.121246,5835600.0,2018-03-09,ABBV
169,119.400002,119.589996,117.93,118.300003,96.315247,4892900.0,2018-03-12,ABBV
170,119.260002,121.449997,118.730003,119.75,97.495781,5403200.0,2018-03-13,ABBV
171,120.339996,120.669998,117.949997,118.940002,96.836304,3556100.0,2018-03-14,ABBV
172,119.0,119.5,114.879997,114.93,93.571526,5812400.0,2018-03-15,ABBV
173,114.889999,116.730003,113.589996,113.709999,92.578239,8879300.0,2018-03-16,ABBV
174,113.739998,114.980003,110.440002,112.029999,91.210472,8598900.0,2018-03-19,ABBV
175,112.900002,114.150002,112.089996,112.650002,91.715225,4933800.0,2018-03-20,ABBV
176,113.080002,113.790001,111.730003,112.449997,91.552391,4618000.0,2018-03-21,ABBV
177,104.190002,104.5,95.519997,98.099998,79.869194,26861200.0,2018-03-22,ABBV
178,98.989998,100.32,97.370003,97.459999,79.348122,14253600.0,2018-03-23,ABBV
179,99.489998,99.910004,91.760002,95.279999,77.573242,13760600.0,2018-03-26,ABBV
180,95.5,95.720001,91.120003,92.010002,74.910965,10821300.0,2018-03-27,ABBV
181,92.190002,96.849998,91.580002,94.269997,76.750954,11154200.0,2018-03-28,ABBV
182,94.519997,95.540001,93.5,94.650002,77.060341,7399400.0,2018-03-29,ABBV
183,94.0,94.639999,90.300003,91.459999,74.46315,7816500.0,2018-04-02,ABBV
184,92.339996,92.459999,88.220001,90.589996,73.754837,10449200.0,2018-04-03,ABBV
185,88.709999,93.410004,88.629997,92.940002,75.668114,8841700.0,2018-04-04,ABBV
186,93.07,93.269997,91.650002,92.209999,75.073792,7045000.0,2018-04-05,ABBV
187,91.449997,92.769997,88.790001,89.779999,73.095375,6761200.0,2018-04-06,ABBV
188,91.389999,93.379997,90.419998,90.480003,73.665283,8302100.0,2018-04-09,ABBV
189,91.5,94.389999,90.93,93.620003,76.221764,6253700.0,2018-04-10,ABBV
190,92.580002,94.480003,92.400002,93.639999,76.238029,7135700.0,2018-04-11,ABBV
191,93.709999,93.709999,92.07,92.120003,75.777367,6402500.0,2018-04-12,ABBV
192,92.629997,92.639999,91.089996,91.830002,75.538826,4630000.0,2018-04-13,ABBV
193,92.889999,93.489998,92.309998,92.599998,76.172218,3922500.0,2018-04-16,ABBV
194,93.199997,94.010002,92.620003,93.589996,76.98658,4474700.0,2018-04-17,ABBV
195,94.0,94.599998,93.019997,94.32,77.58709,5289700.0,2018-04-18,ABBV
196,94.43,94.529999,91.400002,93.010002,76.509491,4972900.0,2018-04-19,ABBV
197,93.410004,93.800003,92.019997,92.599998,76.172218,4754800.0,2018-04-20,ABBV
198,92.93,93.800003,92.730003,93.169998,76.641113,4716300.0,2018-04-23,ABBV
199,92.949997,93.480003,90.440002,91.360001,75.152199,6378300.0,2018-04-24,ABBV
200,90.959999,92.279999,90.519997,91.870003,75.571724,5487800.0,2018-04-25,ABBV
201,94.0,98.550003,93.580002,97.440002,80.153587,12594400.0,2018-04-26,ABBV
202,97.440002,99.349998,96.370003,98.730003,81.214722,6117600.0,2018-04-27,ABBV
203,99.050003,99.419998,96.519997,96.550003,79.421478,7449400.0,2018-04-30,ABBV
204,102.099998,103.370003,101.18,102.07,83.962181,11910500.0,2018-05-01,ABBV
205,101.169998,101.760002,99.959999,100.370003,82.563789,7625600.0,2018-05-02,ABBV
206,100.199997,100.769997,98.769997,100.279999,82.489746,7699500.0,2018-05-03,ABBV
207,99.900002,100.93,99.120003,100.169998,82.399246,5224400.0,2018-05-04,ABBV
208,100.75,101.269997,99.239998,99.629997,81.955063,6151500.0,2018-05-07,ABBV
209,99.129997,99.779999,98.699997,99.400002,81.765854,7620900.0,2018-05-08,ABBV
210,99.440002,102.040001,98.900002,101.18,83.23008,5665600.0,2018-05-09,ABBV
211,102.580002,103.809998,101.93,102.849998,84.603821,5369700.0,2018-05-10,ABBV
212,103.459999,104.690002,102.040001,104.18,85.697861,6358900.0,2018-05-11,ABBV
213,104.400002,106.300003,104.330002,105.889999,87.1045,8471700.0,2018-05-14,ABBV
214,105.379997,105.559998,103.589996,104.18,85.697861,8387600.0,2018-05-15,ABBV
215,104.459999,105.650002,104.199997,105.040001,86.405304,8296700.0,2018-05-16,ABBV
216,105.099998,105.410004,104.209999,105.32,86.635612,6702900.0,2018-05-17,ABBV
217,105.269997,106.779999,105.110001,105.980003,87.178535,5328000.0,2018-05-18,ABBV
218,107.0,107.25,105.949997,106.230003,87.384186,5797300.0,2018-05-21,ABBV
219,106.550003,107.239998,106.099998,106.230003,87.384186,9456800.0,2018-05-22,ABBV
220,105.849998,106.32,104.739998,105.599998,86.865936,12816600.0,2018-05-23,ABBV
221,104.550003,104.550003,101.610001,103.139999,84.842361,13164500.0,2018-05-24,ABBV
222,102.290001,103.139999,99.550003,101.080002,83.147827,25301700.0,2018-05-25,ABBV
223,100.269997,101.589996,98.93,99.470001,81.823448,25494700.0,2018-05-29,ABBV
224,101.860001,103.160004,100.830002,103.010002,84.735428,31273400.0,2018-05-30,ABBV
225,100.93,101.099998,98.5,98.940002,81.387482,18910900.0,2018-05-31,ABBV
226,97.93,99.43,97.900002,98.050003,80.655365,14837300.0,2018-06-01,ABBV
227,98.480003,99.459999,97.620003,99.099998,81.519089,10922500.0,2018-06-04,ABBV
228,99.110001,100.339996,98.760002,99.239998,81.634254,10199000.0,2018-06-05,ABBV
229,99.25,99.989998,98.32,99.980003,82.242973,4933500.0,2018-06-06,ABBV
230,100.25,100.330002,98.870003,99.32,81.70005,5092500.0,2018-06-07,ABBV
231,99.279999,100.5,99.0,100.43,82.613129,4012900.0,2018-06-08,ABBV
232,100.559998,101.080002,99.410004,99.769997,82.070236,5770100.0,2018-06-11,ABBV
233,99.800003,100.120003,98.739998,98.910004,81.362778,8060400.0,2018-06-12,ABBV
234,98.919998,99.230003,97.510002,97.580002,80.268753,7816200.0,2018-06-13,ABBV
235,98.379997,98.919998,97.75,98.75,81.231178,4648700.0,2018-06-14,ABBV
236,98.769997,99.870003,98.0,99.57,81.905701,20806200.0,2018-06-15,ABBV
237,99.150002,99.330002,98.309998,98.480003,81.009094,6425600.0,2018-06-18,ABBV
238,97.889999,98.379997,96.93,98.010002,80.622452,5528300.0,2018-06-19,ABBV
239,98.220001,99.550003,97.839996,98.25,80.819878,5842700.0,2018-06-20,ABBV
240,97.709999,97.989998,95.260002,95.550003,78.598877,7225000.0,2018-06-21,ABBV
241,96.059998,96.110001,93.43,93.489998,76.904335,9454800.0,2018-06-22,ABBV
242,93.470001,94.379997,92.099998,93.050003,76.542397,5573100.0,2018-06-25,ABBV
243,93.360001,93.860001,92.080002,92.120003,75.777367,5117100.0,2018-06-26,ABBV
244,92.360001,93.269997,91.470001,91.510002,75.275589,5833000.0,2018-06-27,ABBV
245,91.339996,92.610001,90.809998,92.43,76.03241,6698900.0,2018-06-28,ABBV
246,92.839996,94.459999,92.559998,92.650002,76.213364,6787900.0,2018-06-29,ABBV
247,92.059998,93.300003,91.849998,93.110001,76.591743,3854500.0,2018-07-02,ABBV
248,93.580002,94.370003,93.120003,93.610001,77.003044,2452400.0,2018-07-03,ABBV
249,94.459999,95.059998,93.949997,94.480003,77.718704,4744000.0,2018-07-05,ABBV
250,95.199997,97.07,94.959999,96.919998,79.72583,5867400.0,2018-07-06,ABBV
251,97.980003,98.349998,96.919998,97.040001,79.824547,5953100.0,2018-07-09,ABBV
252,97.110001,98.949997,96.68,98.839996,81.305214,5119900.0,2018-07-10,ABBV
253,96.260002,97.5,94.870003,94.959999,78.113548,6230000.0,2018-07-11,ABBV
254,94.919998,95.669998,94.099998,95.610001,79.451462,4672000.0,2018-07-12,ABBV
255,94.959999,96.860001,94.940002,96.629997,80.299065,3712400.0,2018-07-13,ABBV
256,96.760002,96.82,95.260002,96.25,79.983284,3783500.0,2018-07-16,ABBV
257,96.269997,97.169998,95.330002,95.410004,79.285263,5107500.0,2018-07-17,ABBV
258,95.269997,95.43,94.330002,94.400002,78.445946,5521900.0,2018-07-18,ABBV
259,93.220001,93.279999,87.760002,89.949997,74.748016,19747200.0,2018-07-19,ABBV
260,88.709999,89.639999,86.760002,88.910004,73.883789,11791900.0,2018-07-20,ABBV
261,89.169998,89.989998,88.639999,89.400002,74.290955,6316800.0,2018-07-23,ABBV
262,90.510002,91.610001,89.75,91.540001,76.069298,7965000.0,2018-07-24,ABBV
263,91.080002,93.510002,91.080002,93.120003,77.382286,7494300.0,2018-07-25,ABBV
264,93.949997,94.559998,92.540001,93.940002,78.063698,6812400.0,2018-07-26,ABBV
265,91.339996,92.269997,88.769997,90.559998,75.254936,12905800.0,2018-07-27,ABBV
266,90.669998,91.540001,89.379997,91.449997,75.994499,6466000.0,2018-07-30,ABBV
267,91.650002,92.629997,91.330002,92.230003,76.6427,8691800.0,2018-07-31,ABBV
268,92.290001,94.480003,92.279999,93.910004,78.038765,5330400.0,2018-08-01,ABBV
269,93.580002,95.860001,93.410004,95.120003,79.044266,6023200.0,2018-08-02,ABBV
270,94.889999,96.849998,94.82,96.529999,80.215973,4876100.0,2018-08-03,ABBV
271,96.260002,97.550003,95.739998,97.059998,80.656387,5134200.0,2018-08-06,ABBV
272,97.300003,98.349998,93.739998,94.059998,78.163406,8890900.0,2018-08-07,ABBV
273,93.519997,94.080002,92.870003,93.730003,77.889175,4535100.0,2018-08-08,ABBV
274,94.199997,96.139999,93.470001,95.470001,79.335114,6176100.0,2018-08-09,ABBV
275,95.349998,96.739998,95.309998,95.800003,79.609352,4446800.0,2018-08-10,ABBV
276,96.0,97.580002,95.809998,96.779999,80.423721,5920000.0,2018-08-13,ABBV
277,96.720001,97.349998,95.739998,95.919998,79.709061,5580800.0,2018-08-14,ABBV
278,95.919998,97.790001,95.610001,97.449997,80.980476,6861500.0,2018-08-15,ABBV
279,97.839996,98.650002,97.059998,98.220001,81.620346,6332900.0,2018-08-16,ABBV
280,98.220001,99.150002,96.419998,98.809998,82.110634,6307300.0,2018-08-17,ABBV
281,99.330002,100.230003,97.470001,97.629997,81.130058,6172500.0,2018-08-20,ABBV
282,97.860001,98.050003,96.800003,97.739998,81.221458,3528400.0,2018-08-21,ABBV
283,97.839996,98.32,97.129997,97.639999,81.138374,2963300.0,2018-08-22,ABBV
284,97.690002,97.849998,96.889999,97.150002,80.731194,2137500.0,2018-08-23,ABBV
285,97.139999,97.589996,96.550003,97.400002,80.938927,2996100.0,2018-08-24,ABBV
286,98.110001,98.300003,97.300003,98.019997,81.45414,2456000.0,2018-08-27,ABBV
287,97.790001,98.699997,97.099998,97.260002,80.822586,3515400.0,2018-08-28,ABBV
288,97.43,97.830002,96.029999,97.580002,81.088516,3637100.0,2018-08-29,ABBV
289,97.5,97.730003,96.559998,96.790001,80.43203,3434400.0,2018-08-30,ABBV
290,96.25,96.690002,95.720001,95.980003,79.758919,4703100.0,2018-08-31,ABBV
291,95.970001,95.970001,94.080002,94.559998,78.578888,4456100.0,2018-09-04,ABBV
292,94.339996,95.25,94.089996,95.190002,79.10244,5188800.0,2018-09-05,ABBV
293,94.790001,95.080002,92.790001,93.739998,77.897514,5416300.0,2018-09-06,ABBV
294,93.650002,94.349998,91.599998,94.169998,78.254807,4051700.0,2018-09-07,ABBV
295,94.980003,95.169998,93.699997,93.82,77.963959,3156800.0,2018-09-10,ABBV
296,93.720001,93.730003,92.879997,93.18,77.432129,2638500.0,2018-09-11,ABBV
297,92.389999,93.940002,92.040001,93.239998,77.481979,3304700.0,2018-09-12,ABBV
298,93.419998,96.370003,93.410004,96.330002,80.049782,4850700.0,2018-09-13,ABBV
299,96.290001,96.400002,94.919998,95.68,79.509613,3446000.0,2018-09-14,ABBV
300,95.400002,96.160004,94.800003,95.370003,79.252007,3987200.0,2018-09-17,ABBV
301,95.349998,96.059998,92.410004,92.610001,76.958466,10240500.0,2018-09-18,ABBV
302,91.709999,92.239998,90.400002,91.019997,75.637177,8451400.0,2018-09-19,ABBV
303,91.43,93.120003,90.620003,92.68,77.01664,5991200.0,2018-09-20,ABBV
304,92.849998,93.330002,92.050003,92.260002,76.667618,9953500.0,2018-09-21,ABBV
305,92.300003,93.980003,91.949997,93.419998,77.631577,5910300.0,2018-09-24,ABBV
306,93.480003,94.639999,93.400002,93.779999,77.930725,5303900.0,2018-09-25,ABBV
307,94.290001,95.110001,93.849998,94.18,78.26313,4656200.0,2018-09-26,ABBV
308,94.349998,94.889999,93.959999,94.139999,78.229889,3028600.0,2018-09-27,ABBV
309,94.0,95.160004,93.839996,94.580002,78.595528,4527900.0,2018-09-28,ABBV
310,94.739998,95.639999,94.330002,95.0,78.944534,3763800.0,2018-10-01,ABBV
311,95.339996,95.349998,93.470001,94.230003,78.30468,6792200.0,2018-10-02,ABBV
312,94.639999,96.599998,94.599998,96.010002,79.783836,4796800.0,2018-10-03,ABBV
